year,game_pk,game_date,game_datetime,status_code,status_description,home_team_id,home_team_name,away_team_id,away_team_name,venue_id,venue_name,game_type,season,season_display,home_score,away_score,winning_team_id,losing_team_id
2020,635888,2020-10-18,2020-10-19T00:15:00Z,F,Final,119,Los Angeles Dodgers,144,Atlanta Braves,5325,Globe Life Field,L,2020,2020,4.0,3.0,119.0,144.0
2020,635925,2020-10-20,2020-10-21T00:11:00Z,F,Final,119,Los Angeles Dodgers,139,Tampa Bay Rays,5325,Globe Life Field,W,2020,2020,8.0,3.0,119.0,139.0
2020,635896,2020-10-21,2020-10-22T00:08:00Z,F,Final,119,Los Angeles Dodgers,139,Tampa Bay Rays,5325,Globe Life Field,W,2020,2020,4.0,6.0,139.0,119.0
2020,635923,2020-10-23,2020-10-24T00:08:00Z,F,Final,139,Tampa Bay Rays,119,Los Angeles Dodgers,5325,Globe Life Field,W,2020,2020,2.0,6.0,119.0,139.0
2020,635897,2020-10-24,2020-10-25T00:08:00Z,F,Final,139,Tampa Bay Rays,119,Los Angeles Dodgers,5325,Globe Life Field,W,2020,2020,8.0,7.0,139.0,119.0
2020,635887,2020-10-25,2020-10-26T00:08:00Z,F,Final,139,Tampa Bay Rays,119,Los Angeles Dodgers,5325,Globe Life Field,W,2020,2020,2.0,4.0,119.0,139.0
2020,635886,2020-10-27,2020-10-28T00:08:00Z,F,Final,119,Los Angeles Dodgers,139,Tampa Bay Rays,5325,Globe Life Field,W,2020,2020,3.0,1.0,119.0,139.0
2020,631082,2020-08-27,2020-08-27T19:15:00Z,F,Final,135,San Diego Padres,136,Seattle Mariners,2680,Petco Park,R,2020,2020,3.0,8.0,136.0,135.0
2020,635883,2020-10-07,2020-10-07T18:08:00Z,F,Final,144,Atlanta Braves,146,Miami Marlins,2392,Minute Maid Park,D,2020,2020,2.0,0.0,144.0,146.0
2020,635892,2020-10-06,2020-10-07T01:38:00Z,F,Final,119,Los Angeles Dodgers,135,San Diego Padres,5325,Globe Life Field,D,2020,2020,5.0,1.0,119.0,135.0
2020,635900,2020-10-06,2020-10-07T00:10:00Z,F,Final,139,Tampa Bay Rays,147,New York Yankees,2680,Petco Park,D,2020,2020,7.0,5.0,139.0,147.0
2020,635940,2020-10-06,2020-10-06T20:37:00Z,F,Final,133,Oakland Athletics,117,Houston Astros,22,Dodger Stadium,D,2020,2020,2.0,5.0,117.0,133.0
2020,631338,2020-09-27,2020-09-27T19:10:00Z,F,Final,119,Los Angeles Dodgers,108,Los Angeles Angels,22,Dodger Stadium,R,2020,2020,5.0,0.0,119.0,108.0
2020,631538,2020-09-27,2020-09-27T19:10:00Z,F,Final,114,Cleveland Indians,134,Pittsburgh Pirates,5,Progressive Field,R,2020,2020,8.0,6.0,114.0,134.0
2020,631155,2020-09-27,2020-09-27T19:10:00Z,F,Final,133,Oakland Athletics,136,Seattle Mariners,10,Oakland Coliseum,R,2020,2020,6.0,2.0,133.0,136.0
2020,631244,2020-09-27,2020-09-27T19:10:00Z,F,Final,142,Minnesota Twins,113,Cincinnati Reds,3312,Target Field,R,2020,2020,3.0,5.0,113.0,142.0
2020,630945,2020-09-27,2020-09-27T19:10:00Z,F,Final,139,Tampa Bay Rays,143,Philadelphia Phillies,12,Tropicana Field,R,2020,2020,5.0,0.0,139.0,143.0
2020,630573,2020-09-27,2020-09-27T19:10:00Z,F,Final,144,Atlanta Braves,111,Boston Red Sox,4705,Truist Park,R,2020,2020,1.0,9.0,111.0,144.0
2020,631488,2020-09-27,2020-09-27T19:10:00Z,F,Final,145,Chicago White Sox,112,Chicago Cubs,4,Guaranteed Rate Field,R,2020,2020,8.0,10.0,112.0,145.0
2020,630965,2020-09-27,2020-09-27T19:15:00Z,F,Final,138,St. Louis Cardinals,158,Milwaukee Brewers,2889,Busch Stadium,R,2020,2020,5.0,2.0,138.0,158.0
2020,635907,2020-09-29,2020-09-29T18:08:00Z,F,Final,142,Minnesota Twins,117,Houston Astros,3312,Target Field,F,2020,2020,1.0,4.0,117.0,142.0
2020,635910,2020-09-29,2020-09-29T19:08:00Z,F,Final,133,Oakland Athletics,145,Chicago White Sox,10,Oakland Coliseum,F,2020,2020,1.0,4.0,145.0,133.0
2020,635913,2020-09-29,2020-09-29T21:07:00Z,F,Final,139,Tampa Bay Rays,141,Toronto Blue Jays,12,Tropicana Field,F,2020,2020,3.0,1.0,139.0,141.0
2020,635904,2020-09-29,2020-09-29T23:08:00Z,F,Final,114,Cleveland Indians,147,New York Yankees,5,Progressive Field,F,2020,2020,3.0,12.0,147.0,114.0
2020,635914,2020-09-30,2020-09-30T16:08:00Z,F,Final,144,Atlanta Braves,113,Cincinnati Reds,4705,Truist Park,F,2020,2020,1.0,0.0,144.0,113.0
2020,635906,2020-09-30,2020-09-30T17:08:00Z,F,Final,142,Minnesota Twins,117,Houston Astros,3312,Target Field,F,2020,2020,1.0,3.0,117.0,142.0
2020,631065,2020-09-23,2020-09-23T20:10:00Z,F,Final,135,San Diego Padres,108,Los Angeles Angels,2680,Petco Park,R,2020,2020,2.0,5.0,108.0,135.0
2020,635889,2020-09-30,2020-09-30T18:08:00Z,F,Final,112,Chicago Cubs,146,Miami Marlins,17,Wrigley Field,F,2020,2020,1.0,5.0,146.0,112.0
2020,635912,2020-09-30,2020-09-30T20:07:00Z,F,Final,139,Tampa Bay Rays,141,Toronto Blue Jays,12,Tropicana Field,F,2020,2020,8.0,2.0,139.0,141.0
2020,635884,2020-09-30,2020-09-30T21:08:00Z,F,Final,135,San Diego Padres,138,St. Louis Cardinals,2680,Petco Park,F,2020,2020,4.0,7.0,138.0,135.0
2020,635903,2020-09-30,2020-09-30T23:08:00Z,F,Final,114,Cleveland Indians,147,New York Yankees,5,Progressive Field,F,2020,2020,9.0,10.0,147.0,114.0
2020,635893,2020-09-30,2020-10-01T02:08:00Z,F,Final,119,Los Angeles Dodgers,158,Milwaukee Brewers,22,Dodger Stadium,F,2020,2020,4.0,2.0,119.0,158.0
2020,635894,2020-10-01,2020-10-01T16:08:00Z,F,Final,144,Atlanta Braves,113,Cincinnati Reds,4705,Truist Park,F,2020,2020,5.0,0.0,144.0,113.0
2020,635908,2020-10-01,2020-10-01T19:10:00Z,F,Final,133,Oakland Athletics,145,Chicago White Sox,10,Oakland Coliseum,F,2020,2020,6.0,4.0,133.0,145.0
2020,635918,2020-10-01,2020-10-01T23:08:00Z,F,Final,135,San Diego Padres,138,St. Louis Cardinals,2680,Petco Park,F,2020,2020,11.0,9.0,135.0,138.0
2020,635876,2020-10-01,2020-10-02T02:08:00Z,F,Final,119,Los Angeles Dodgers,158,Milwaukee Brewers,22,Dodger Stadium,F,2020,2020,3.0,0.0,119.0,158.0
2020,635935,2020-10-01,2020-10-01T18:08:00Z,DI,Postponed,112,Chicago Cubs,146,Miami Marlins,17,Wrigley Field,F,2020,2020,,,,
2020,635935,2020-10-02,2020-10-02T18:08:00Z,F,Final,112,Chicago Cubs,146,Miami Marlins,17,Wrigley Field,F,2020,2020,0.0,2.0,146.0,112.0
2020,635932,2020-10-02,2020-10-02T23:08:00Z,F,Final,135,San Diego Padres,138,St. Louis Cardinals,2680,Petco Park,F,2020,2020,4.0,0.0,135.0,138.0
2020,635916,2020-10-05,2020-10-05T20:07:00Z,F,Final,133,Oakland Athletics,117,Houston Astros,22,Dodger Stadium,D,2020,2020,5.0,10.0,117.0,133.0
2020,635901,2020-10-05,2020-10-06T00:07:00Z,F,Final,139,Tampa Bay Rays,147,New York Yankees,2680,Petco Park,D,2020,2020,3.0,9.0,147.0,139.0
2020,635885,2020-10-06,2020-10-06T18:08:00Z,F,Final,144,Atlanta Braves,146,Miami Marlins,2392,Minute Maid Park,D,2020,2020,9.0,5.0,144.0,146.0
2020,635909,2020-09-30,2020-09-30T19:10:00Z,F,Final,133,Oakland Athletics,145,Chicago White Sox,10,Oakland Coliseum,F,2020,2020,5.0,3.0,133.0,145.0
2020,630226,2020-09-13,2020-09-13T20:10:00Z,F,Final,109,Arizona Diamondbacks,136,Seattle Mariners,15,Chase Field,R,2020,2020,3.0,7.0,136.0,109.0
2020,631010,2020-09-22,2020-09-23T01:45:00Z,F,Final,137,San Francisco Giants,115,Colorado Rockies,2395,Oracle Park,R,2020,2020,5.0,2.0,137.0,115.0
2020,630243,2020-09-22,2020-09-23T01:10:00Z,F,Final,109,Arizona Diamondbacks,140,Texas Rangers,15,Chase Field,R,2020,2020,7.0,0.0,109.0,140.0
2020,631315,2020-09-16,2020-09-16T22:40:00Z,F,Final,146,Miami Marlins,111,Boston Red Sox,4169,Marlins Park,R,2020,2020,8.0,4.0,146.0,111.0
2020,631119,2020-09-16,2020-09-16T23:05:00Z,F,Final,143,Philadelphia Phillies,121,New York Mets,2681,Citizens Bank Park,R,2020,2020,4.0,5.0,121.0,143.0
2020,631189,2020-09-16,2020-09-16T23:05:00Z,F,Final,147,New York Yankees,141,Toronto Blue Jays,3313,Yankee Stadium,R,2020,2020,13.0,2.0,147.0,141.0
2020,631463,2020-09-16,2020-09-16T23:10:00Z,F,Final,116,Detroit Tigers,118,Kansas City Royals,2394,Comerica Park,R,2020,2020,0.0,4.0,118.0,116.0
2020,631659,2020-09-16,2020-09-16T23:35:00Z,F,Final,110,Baltimore Orioles,144,Atlanta Braves,2,Oriole Park at Camden Yards,R,2020,2020,5.0,1.0,110.0,144.0
2020,631434,2020-09-16,2020-09-17T00:10:00Z,F,Final,117,Houston Astros,140,Texas Rangers,2392,Minute Maid Park,R,2020,2020,0.0,1.0,140.0,117.0
2020,631484,2020-09-16,2020-09-17T00:10:00Z,F,Final,145,Chicago White Sox,142,Minnesota Twins,4,Guaranteed Rate Field,R,2020,2020,1.0,5.0,142.0,145.0
2020,631619,2020-09-16,2020-09-17T00:15:00Z,F,Final,112,Chicago Cubs,114,Cleveland Indians,17,Wrigley Field,R,2020,2020,3.0,2.0,112.0,114.0
2020,631361,2020-09-16,2020-09-17T01:40:00Z,F,Final,108,Los Angeles Angels,109,Arizona Diamondbacks,1,Angel Stadium,R,2020,2020,6.0,9.0,109.0,108.0
2020,631032,2020-09-16,2020-09-17T01:45:00Z,F,Final,136,Seattle Mariners,137,San Francisco Giants,2395,Oracle Park,R,2020,2020,3.0,9.0,137.0,136.0
2020,631034,2020-09-16,2020-09-17T01:00:00Z,DD,Postponed,136,Seattle Mariners,137,San Francisco Giants,680,T-Mobile Park,R,2020,2020,,,,
2020,631313,2020-09-17,2020-09-17T17:10:00Z,F,Final,146,Miami Marlins,111,Boston Red Sox,4169,Marlins Park,R,2020,2020,3.0,5.0,111.0,146.0
2020,631485,2020-09-17,2020-09-17T18:10:00Z,F,Final,145,Chicago White Sox,142,Minnesota Twins,4,Guaranteed Rate Field,R,2020,2020,4.0,3.0,145.0,142.0
2020,631362,2020-09-17,2020-09-17T20:10:00Z,F,Final,108,Los Angeles Angels,109,Arizona Diamondbacks,1,Angel Stadium,R,2020,2020,7.0,3.0,108.0,109.0
2020,631034,2020-09-17,2020-09-17T20:10:00Z,F,Final,136,Seattle Mariners,137,San Francisco Giants,2395,Oracle Park,R,2020,2020,4.0,6.0,137.0,136.0
2020,631660,2020-09-17,2020-09-17T20:35:00Z,F,Final,110,Baltimore Orioles,139,Tampa Bay Rays,2,Oriole Park at Camden Yards,R,2020,2020,1.0,3.0,139.0,110.0
2020,630953,2020-09-17,2020-09-17T20:40:00Z,F,Final,139,Tampa Bay Rays,110,Baltimore Orioles,2,Oriole Park at Camden Yards,R,2020,2020,10.0,6.0,139.0,110.0
2020,631101,2020-09-17,2020-09-17T23:05:00Z,F,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,31,PNC Park,R,2020,2020,5.0,1.0,134.0,138.0
2020,631117,2020-09-17,2020-09-17T23:05:00Z,F,Final,143,Philadelphia Phillies,121,New York Mets,2681,Citizens Bank Park,R,2020,2020,6.0,10.0,121.0,143.0
2020,631190,2020-09-17,2020-09-17T23:05:00Z,F,Final,147,New York Yankees,141,Toronto Blue Jays,3313,Yankee Stadium,R,2020,2020,10.0,7.0,147.0,141.0
2020,631464,2020-09-17,2020-09-17T23:10:00Z,F,Final,116,Detroit Tigers,114,Cleveland Indians,2394,Comerica Park,R,2020,2020,3.0,10.0,114.0,116.0
2020,631435,2020-09-17,2020-09-17T23:10:00Z,F,Final,117,Houston Astros,140,Texas Rangers,2392,Minute Maid Park,R,2020,2020,2.0,1.0,117.0,140.0
2020,631510,2020-09-17,2020-09-18T00:40:00Z,F,Final,115,Colorado Rockies,119,Los Angeles Dodgers,19,Coors Field,R,2020,2020,3.0,9.0,119.0,115.0
2020,631102,2020-09-18,2020-09-18T20:05:00Z,F,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,31,PNC Park,R,2020,2020,5.0,6.0,138.0,134.0
2020,630987,2020-09-18,2020-09-18T20:10:00Z,F,Final,138,St. Louis Cardinals,134,Pittsburgh Pirates,31,PNC Park,R,2020,2020,7.0,2.0,138.0,134.0
2020,630907,2020-09-18,2020-09-18T20:05:00Z,F,Final,141,Toronto Blue Jays,143,Philadelphia Phillies,2681,Citizens Bank Park,R,2020,2020,0.0,7.0,143.0,141.0
2020,631122,2020-09-18,2020-09-18T20:10:00Z,F,Final,143,Philadelphia Phillies,141,Toronto Blue Jays,2681,Citizens Bank Park,R,2020,2020,8.0,7.0,143.0,141.0
2020,631316,2020-09-18,2020-09-18T21:10:00Z,F,Final,146,Miami Marlins,120,Washington Nationals,4169,Marlins Park,R,2020,2020,0.0,5.0,120.0,146.0
2020,631342,2020-09-18,2020-09-18T21:15:00Z,F,Final,146,Miami Marlins,120,Washington Nationals,4169,Marlins Park,R,2020,2020,14.0,3.0,146.0,120.0
2020,631575,2020-09-16,2020-09-16T22:40:00Z,F,Final,113,Cincinnati Reds,134,Pittsburgh Pirates,2602,Great American Ball Park,R,2020,2020,1.0,0.0,113.0,134.0
2020,631465,2020-09-18,2020-09-18T23:10:00Z,F,Final,116,Detroit Tigers,114,Cleveland Indians,2394,Comerica Park,R,2020,2020,0.0,1.0,114.0,116.0
2020,631289,2020-09-16,2020-09-16T21:15:00Z,F,Final,158,Milwaukee Brewers,138,St. Louis Cardinals,32,Miller Park,R,2020,2020,6.0,0.0,158.0,138.0
2020,631063,2020-09-16,2020-09-16T20:10:00Z,F,Final,135,San Diego Padres,119,Los Angeles Dodgers,2680,Petco Park,R,2020,2020,5.0,7.0,119.0,135.0
2020,631058,2020-09-13,2020-09-13T20:15:00Z,F,Final,135,San Diego Padres,137,San Francisco Giants,2680,Petco Park,R,2020,2020,3.0,1.0,135.0,137.0
2020,631332,2020-09-13,2020-09-14T00:08:00Z,F,Final,119,Los Angeles Dodgers,117,Houston Astros,22,Dodger Stadium,R,2020,2020,8.0,1.0,119.0,117.0
2020,631588,2020-09-14,2020-09-14T20:10:00Z,F,Final,113,Cincinnati Reds,134,Pittsburgh Pirates,2602,Great American Ball Park,R,2020,2020,3.0,1.0,113.0,134.0
2020,631590,2020-09-14,2020-09-14T20:15:00Z,F,Final,113,Cincinnati Reds,134,Pittsburgh Pirates,2602,Great American Ball Park,R,2020,2020,9.0,4.0,113.0,134.0
2020,631321,2020-09-14,2020-09-14T20:10:00Z,F,Final,146,Miami Marlins,143,Philadelphia Phillies,4169,Marlins Park,R,2020,2020,6.0,2.0,146.0,143.0
2020,631053,2020-09-14,2020-09-14T21:10:00Z,F,Final,136,Seattle Mariners,133,Oakland Athletics,680,T-Mobile Park,R,2020,2020,6.0,5.0,136.0,133.0
2020,631054,2020-09-14,2020-09-14T21:15:00Z,F,Final,136,Seattle Mariners,133,Oakland Athletics,680,T-Mobile Park,R,2020,2020,0.0,9.0,133.0,136.0
2020,631282,2020-09-14,2020-09-14T21:10:00Z,F,Final,158,Milwaukee Brewers,138,St. Louis Cardinals,32,Miller Park,R,2020,2020,2.0,1.0,158.0,138.0
2020,631288,2020-09-14,2020-09-14T21:15:00Z,F,Final,158,Milwaukee Brewers,138,St. Louis Cardinals,32,Miller Park,R,2020,2020,2.0,3.0,138.0,158.0
2020,631677,2020-09-14,2020-09-14T23:35:00Z,F,Final,110,Baltimore Orioles,144,Atlanta Braves,2,Oriole Park at Camden Yards,R,2020,2020,14.0,1.0,110.0,144.0
2020,631482,2020-09-14,2020-09-15T00:10:00Z,F,Final,145,Chicago White Sox,142,Minnesota Twins,4,Guaranteed Rate Field,R,2020,2020,3.0,1.0,145.0,142.0
2020,631061,2020-09-14,2020-09-15T01:10:00Z,F,Final,135,San Diego Padres,119,Los Angeles Dodgers,2680,Petco Park,R,2020,2020,7.0,2.0,135.0,119.0
2020,631574,2020-09-15,2020-09-15T22:40:00Z,F,Final,113,Cincinnati Reds,134,Pittsburgh Pirates,2602,Great American Ball Park,R,2020,2020,4.0,1.0,113.0,134.0
2020,630936,2020-09-15,2020-09-15T22:40:00Z,F,Final,139,Tampa Bay Rays,120,Washington Nationals,12,Tropicana Field,R,2020,2020,6.0,1.0,139.0,120.0
2020,631314,2020-09-15,2020-09-15T22:40:00Z,F,Final,146,Miami Marlins,111,Boston Red Sox,4169,Marlins Park,R,2020,2020,0.0,2.0,111.0,146.0
2020,631144,2020-09-15,2020-09-15T23:05:00Z,F,Final,143,Philadelphia Phillies,121,New York Mets,2681,Citizens Bank Park,R,2020,2020,4.0,1.0,143.0,121.0
2020,631195,2020-09-15,2020-09-15T23:05:00Z,F,Final,147,New York Yankees,141,Toronto Blue Jays,3313,Yankee Stadium,R,2020,2020,20.0,6.0,147.0,141.0
2020,631462,2020-09-15,2020-09-15T23:10:00Z,F,Final,116,Detroit Tigers,118,Kansas City Royals,2394,Comerica Park,R,2020,2020,6.0,0.0,116.0,118.0
2020,631680,2020-09-15,2020-09-15T23:35:00Z,F,Final,110,Baltimore Orioles,144,Atlanta Braves,2,Oriole Park at Camden Yards,R,2020,2020,1.0,5.0,144.0,110.0
2020,631263,2020-09-15,2020-09-15T23:40:00Z,F,Final,158,Milwaukee Brewers,138,St. Louis Cardinals,32,Miller Park,R,2020,2020,18.0,3.0,158.0,138.0
2020,631433,2020-09-15,2020-09-16T00:10:00Z,F,Final,117,Houston Astros,140,Texas Rangers,2392,Minute Maid Park,R,2020,2020,4.0,1.0,117.0,140.0
2020,631483,2020-09-15,2020-09-16T00:10:00Z,F,Final,145,Chicago White Sox,142,Minnesota Twins,4,Guaranteed Rate Field,R,2020,2020,6.0,2.0,145.0,142.0
2020,631618,2020-09-15,2020-09-16T00:15:00Z,F,Final,112,Chicago Cubs,114,Cleveland Indians,17,Wrigley Field,R,2020,2020,6.0,5.0,112.0,114.0
2020,631520,2020-09-15,2020-09-16T00:40:00Z,F,Final,115,Colorado Rockies,133,Oakland Athletics,19,Coors Field,R,2020,2020,3.0,1.0,115.0,133.0
2020,631062,2020-09-15,2020-09-16T01:10:00Z,F,Final,135,San Diego Padres,119,Los Angeles Dodgers,2680,Petco Park,R,2020,2020,1.0,3.0,119.0,135.0
2020,631360,2020-09-15,2020-09-16T01:40:00Z,F,Final,108,Los Angeles Angels,109,Arizona Diamondbacks,1,Angel Stadium,R,2020,2020,8.0,9.0,109.0,108.0
2020,631032,2020-09-15,2020-09-16T01:40:00Z,DD,Postponed,136,Seattle Mariners,137,San Francisco Giants,680,T-Mobile Park,R,2020,2020,,,,
2020,630937,2020-09-16,2020-09-16T17:10:00Z,F,Final,139,Tampa Bay Rays,120,Washington Nationals,12,Tropicana Field,R,2020,2020,2.0,4.0,120.0,139.0
2020,631509,2020-09-16,2020-09-16T19:10:00Z,F,Final,115,Colorado Rockies,133,Oakland Athletics,19,Coors Field,R,2020,2020,1.0,3.0,133.0,115.0
2020,631265,2020-09-16,2020-09-16T21:10:00Z,F,Final,158,Milwaukee Brewers,138,St. Louis Cardinals,32,Miller Park,R,2020,2020,2.0,4.0,138.0,158.0
2020,631213,2020-09-18,2020-09-18T23:10:00Z,F,Final,121,New York Mets,144,Atlanta Braves,3289,Citi Field,R,2020,2020,2.0,15.0,144.0,121.0
2020,631576,2020-09-18,2020-09-18T23:10:00Z,F,Final,113,Cincinnati Reds,145,Chicago White Sox,2602,Great American Ball Park,R,2020,2020,7.0,1.0,113.0,145.0
2020,631627,2020-09-18,2020-09-18T23:30:00Z,F,Final,111,Boston Red Sox,147,New York Yankees,3,Fenway Park,R,2020,2020,5.0,6.0,147.0,111.0
2020,631086,2020-09-20,2020-09-20T20:05:00Z,F,Final,134,Pittsburgh Pirates,138,St. Louis Cardinals,31,PNC Park,R,2020,2020,1.0,2.0,138.0,134.0
2020,631037,2020-09-20,2020-09-20T20:10:00Z,F,Final,136,Seattle Mariners,135,San Diego Padres,2680,Petco Park,R,2020,2020,4.0,7.0,135.0,136.0
2020,631166,2020-09-20,2020-09-20T20:10:00Z,F,Final,133,Oakland Athletics,137,San Francisco Giants,10,Oakland Coliseum,R,2020,2020,2.0,14.0,137.0,133.0
2020,631375,2020-09-20,2020-09-20T20:10:00Z,F,Final,108,Los Angeles Angels,140,Texas Rangers,1,Angel Stadium,R,2020,2020,2.0,7.0,140.0,108.0
2020,631617,2020-09-20,2020-09-20T23:08:00Z,F,Final,112,Chicago Cubs,142,Minnesota Twins,17,Wrigley Field,R,2020,2020,0.0,4.0,142.0,112.0
2020,631376,2020-09-21,2020-09-21T20:10:00Z,F,Final,108,Los Angeles Angels,140,Texas Rangers,1,Angel Stadium,R,2020,2020,8.0,5.0,108.0,140.0
2020,630884,2020-09-21,2020-09-21T22:05:00Z,F,Final,120,Washington Nationals,143,Philadelphia Phillies,3309,Nationals Park,R,2020,2020,5.0,1.0,120.0,143.0
2020,631562,2020-09-21,2020-09-21T22:10:00Z,F,Final,114,Cleveland Indians,145,Chicago White Sox,5,Progressive Field,R,2020,2020,7.0,4.0,114.0,145.0
2020,630876,2020-09-21,2020-09-21T22:37:00Z,F,Final,141,Toronto Blue Jays,147,New York Yankees,2756,Sahlen Field,R,2020,2020,11.0,5.0,141.0,147.0
2020,631579,2020-09-21,2020-09-21T22:40:00Z,F,Final,113,Cincinnati Reds,158,Milwaukee Brewers,2602,Great American Ball Park,R,2020,2020,6.0,3.0,113.0,158.0
2020,631087,2020-09-21,2020-09-21T23:05:00Z,F,Final,134,Pittsburgh Pirates,112,Chicago Cubs,31,PNC Park,R,2020,2020,0.0,5.0,112.0,134.0
2020,631216,2020-09-21,2020-09-21T23:10:00Z,F,Final,121,New York Mets,139,Tampa Bay Rays,3289,Citi Field,R,2020,2020,1.0,2.0,139.0,121.0
2020,630440,2020-09-21,2020-09-21T23:10:00Z,F,Final,144,Atlanta Braves,146,Miami Marlins,4705,Truist Park,R,2020,2020,5.0,4.0,144.0,146.0
2020,631402,2020-09-21,2020-09-22T00:05:00Z,F,Final,118,Kansas City Royals,138,St. Louis Cardinals,7,Kauffman Stadium,R,2020,2020,4.0,1.0,118.0,138.0
2020,631038,2020-09-21,2020-09-22T01:10:00Z,F,Final,136,Seattle Mariners,117,Houston Astros,680,T-Mobile Park,R,2020,2020,6.0,1.0,136.0,117.0
2020,631009,2020-09-21,2020-09-22T01:45:00Z,F,Final,137,San Francisco Giants,115,Colorado Rockies,2395,Oracle Park,R,2020,2020,2.0,7.0,115.0,137.0
2020,630888,2020-09-22,2020-09-22T19:05:00Z,F,Final,120,Washington Nationals,143,Philadelphia Phillies,3309,Nationals Park,R,2020,2020,5.0,1.0,120.0,143.0
2020,630896,2020-09-22,2020-09-22T19:10:00Z,F,Final,120,Washington Nationals,143,Philadelphia Phillies,3309,Nationals Park,R,2020,2020,8.0,7.0,120.0,143.0
2020,631550,2020-09-22,2020-09-22T22:10:00Z,F,Final,114,Cleveland Indians,145,Chicago White Sox,5,Progressive Field,R,2020,2020,5.0,3.0,114.0,145.0
2020,630881,2020-09-22,2020-09-22T22:37:00Z,F,Final,141,Toronto Blue Jays,147,New York Yankees,2756,Sahlen Field,R,2020,2020,1.0,12.0,147.0,141.0
2020,631580,2020-09-22,2020-09-22T22:40:00Z,F,Final,113,Cincinnati Reds,158,Milwaukee Brewers,2602,Great American Ball Park,R,2020,2020,2.0,3.0,158.0,113.0
2020,631088,2020-09-22,2020-09-22T23:05:00Z,F,Final,134,Pittsburgh Pirates,112,Chicago Cubs,31,PNC Park,R,2020,2020,3.0,2.0,134.0,112.0
2020,631217,2020-09-22,2020-09-22T23:10:00Z,F,Final,121,New York Mets,139,Tampa Bay Rays,3289,Citi Field,R,2020,2020,5.0,2.0,121.0,139.0
2020,630385,2020-09-22,2020-09-22T23:10:00Z,F,Final,144,Atlanta Braves,146,Miami Marlins,4705,Truist Park,R,2020,2020,11.0,1.0,144.0,146.0
2020,631636,2020-09-22,2020-09-22T23:30:00Z,F,Final,111,Boston Red Sox,110,Baltimore Orioles,3,Fenway Park,R,2020,2020,8.0,3.0,111.0,110.0
2020,631251,2020-09-22,2020-09-22T23:40:00Z,F,Final,142,Minnesota Twins,116,Detroit Tigers,3312,Target Field,R,2020,2020,5.0,4.0,142.0,116.0
2020,631411,2020-09-22,2020-09-23T00:05:00Z,F,Final,118,Kansas City Royals,138,St. Louis Cardinals,7,Kauffman Stadium,R,2020,2020,0.0,5.0,138.0,118.0
2020,631064,2020-09-22,2020-09-23T01:10:00Z,F,Final,135,San Diego Padres,108,Los Angeles Angels,2680,Petco Park,R,2020,2020,2.0,4.0,108.0,135.0
2020,631039,2020-09-22,2020-09-23T01:10:00Z,F,Final,136,Seattle Mariners,117,Houston Astros,680,T-Mobile Park,R,2020,2020,1.0,6.0,117.0,136.0
2020,631519,2020-09-20,2020-09-20T19:10:00Z,F,Final,115,Colorado Rockies,119,Los Angeles Dodgers,19,Coors Field,R,2020,2020,6.0,3.0,115.0,119.0
2020,631128,2020-09-20,2020-09-20T19:05:00Z,F,Final,143,Philadelphia Phillies,141,Toronto Blue Jays,2681,Citizens Bank Park,R,2020,2020,3.0,6.0,141.0,143.0
2020,631268,2020-09-20,2020-09-20T18:10:00Z,F,Final,158,Milwaukee Brewers,118,Kansas City Royals,32,Miller Park,R,2020,2020,5.0,3.0,158.0,118.0
2020,631424,2020-09-20,2020-09-20T18:10:00Z,F,Final,117,Houston Astros,109,Arizona Diamondbacks,2392,Minute Maid Park,R,2020,2020,3.0,2.0,117.0,109.0
2020,631661,2020-09-18,2020-09-18T23:35:00Z,F,Final,110,Baltimore Orioles,139,Tampa Bay Rays,2,Oriole Park at Camden Yards,R,2020,2020,1.0,2.0,139.0,110.0
2020,631436,2020-09-18,2020-09-19T00:10:00Z,F,Final,117,Houston Astros,109,Arizona Diamondbacks,2392,Minute Maid Park,R,2020,2020,3.0,6.0,109.0,117.0
2020,631511,2020-09-18,2020-09-19T00:10:00Z,F,Final,115,Colorado Rockies,119,Los Angeles Dodgers,19,Coors Field,R,2020,2020,6.0,15.0,119.0,115.0
2020,631266,2020-09-18,2020-09-19T00:10:00Z,F,Final,158,Milwaukee Brewers,118,Kansas City Royals,32,Miller Park,R,2020,2020,9.0,5.0,158.0,118.0
2020,631629,2020-09-18,2020-09-19T00:15:00Z,F,Final,112,Chicago Cubs,142,Minnesota Twins,17,Wrigley Field,R,2020,2020,1.0,0.0,112.0,142.0
2020,631367,2020-09-18,2020-09-19T01:10:00Z,F,Final,108,Los Angeles Angels,140,Texas Rangers,1,Angel Stadium,R,2020,2020,6.0,2.0,108.0,140.0
2020,631040,2020-09-18,2020-09-19T01:40:00Z,F,Final,136,Seattle Mariners,135,San Diego Padres,2680,Petco Park,R,2020,2020,1.0,6.0,135.0,136.0
2020,631163,2020-09-18,2020-09-19T01:40:00Z,F,Final,133,Oakland Athletics,137,San Francisco Giants,10,Oakland Coliseum,R,2020,2020,6.0,0.0,133.0,137.0
